year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",61.00,15.00,9.07,0.00,3.03,0.14,2.76,1.00,0.00,634.00,346.00,0.00,116.00,10.00,162.00
2024,12,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",48.00,14.00,5.64,0.00,5.21,0.00,3.15,0.00,0.00,661.00,195.00,0.00,216.00,0.00,250.00
2024,12,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",57.00,12.00,5.03,0.00,1.24,0.00,5.73,0.00,0.00,653.00,186.00,0.00,167.00,0.00,300.00
2024,12,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",83.00,18.00,4.52,2.00,6.90,0.01,4.57,0.00,0.00,1248.00,300.00,77.00,556.00,1.00,314.00
2024,12,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",49.00,12.00,1.71,0.00,7.03,0.00,3.26,1.00,0.00,513.00,69.00,0.00,280.00,0.00,164.00
2024,12,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",201.00,51.00,9.87,0.36,29.58,0.00,11.20,4.00,1.00,3341.00,535.00,18.00,1861.00,0.00,927.00
2024,12,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",185.00,46.00,9.03,0.00,29.30,0.00,7.67,4.00,1.00,3181.00,706.00,0.00,1836.00,0.00,639.00
2024,12,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",127.00,21.00,6.99,0.00,3.55,0.00,10.46,1.00,0.00,1060.00,287.00,0.00,121.00,0.00,652.00
2024,12,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",23.00,9.00,3.41,0.00,2.17,0.00,3.42,0.00,0.00,705.00,226.00,0.00,159.00,0.00,320.00
2024,12,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",70.00,17.00,3.49,0.00,7.68,0.15,5.68,0.00,0.00,1055.00,161.00,0.00,527.00,44.00,323.00
2024,12,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",270.00,54.00,10.19,1.97,29.92,0.00,11.91,0.00,0.00,3487.00,522.00,187.00,1645.00,0.00,1133.00
2024,12,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",381.00,94.00,34.26,2.38,34.32,0.98,22.06,3.00,0.00,7247.00,3638.00,80.00,1970.00,23.00,1536.00
2024,12,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",38.00,7.00,2.00,0.00,2.18,0.19,2.63,0.00,0.00,793.00,336.00,0.00,73.00,55.00,329.00
2024,12,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",104.00,9.00,3.38,0.00,4.06,0.00,1.56,0.00,0.00,513.00,235.00,0.00,217.00,0.00,61.00
2024,12,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",131.00,19.00,4.75,0.00,5.22,0.00,9.03,0.00,1.00,1751.00,523.00,0.00,370.00,0.00,858.00
2024,12,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",18.00,6.00,2.20,0.00,2.08,0.00,1.72,0.00,0.00,288.00,128.00,0.00,68.00,0.00,92.00
2024,12,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",77.00,16.00,7.80,0.00,5.20,0.00,3.00,0.00,0.00,946.00,522.00,0.00,299.00,0.00,125.00
2024,12,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",23.00,9.00,1.38,0.00,6.23,0.00,1.39,0.00,0.00,658.00,53.00,0.00,520.00,0.00,85.00
2024,12,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",384.00,91.00,18.93,1.55,42.53,0.00,27.99,0.00,0.00,6768.00,1883.00,356.00,3110.00,0.00,1419.00
2024,12,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",85.00,24.00,5.68,0.08,4.79,0.00,13.45,1.00,2.00,1785.00,383.00,20.00,171.00,0.00,1211.00
2024,12,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",81.00,16.00,5.12,0.64,5.30,0.00,4.93,3.00,0.00,1115.00,439.00,44.00,233.00,0.00,399.00
2024,12,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",68.00,25.00,7.64,0.18,1.72,0.19,15.28,3.00,0.00,1888.00,464.00,18.00,77.00,15.00,1314.00
2024,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",299.00,94.00,25.85,3.40,37.06,0.69,27.01,2.00,1.00,6475.00,1764.00,472.00,1568.00,11.00,2660.00
2024,12,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",109.00,31.00,9.89,0.52,2.58,0.00,18.01,1.00,0.00,1778.00,660.00,30.00,95.00,0.00,993.00
2024,12,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19.00,5.00,0.22,0.00,0.01,0.00,4.77,0.00,0.00,423.00,17.00,0.00,1.00,0.00,405.00
2024,12,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",77.00,21.00,7.12,0.67,4.28,0.00,8.92,0.00,1.00,1366.00,350.00,51.00,157.00,0.00,808.00
2024,12,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",87.00,36.00,10.83,1.25,3.90,0.00,20.01,2.00,0.00,3637.00,556.00,886.00,189.00,0.00,2006.00
2024,12,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",307.00,79.00,23.50,5.90,17.98,0.00,31.61,2.00,1.00,4798.00,1208.00,469.00,634.00,0.00,2487.00
2024,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.00,87.00,32.26,1.87,21.58,0.00,31.28,2.00,0.00,5646.00,1615.00,218.00,944.00,0.00,2869.00
2024,12,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",91.00,16.00,3.91,1.10,1.44,0.00,9.56,0.00,0.00,972.00,264.00,75.00,64.00,0.00,569.00
2024,12,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",167.00,50.00,19.08,1.00,7.42,0.00,22.50,3.00,0.00,4481.00,1172.00,34.00,323.00,0.00,2952.00
2024,12,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",96.00,32.00,9.23,0.99,5.08,0.00,16.70,5.00,0.00,2675.00,640.00,545.00,149.00,0.00,1341.00
2024,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",205.00,55.00,17.84,4.11,7.06,0.00,26.00,0.00,0.00,3082.00,833.00,210.00,286.00,0.00,1753.00
2024,12,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",149.00,54.00,10.19,1.42,8.89,0.00,33.50,0.00,0.00,3807.00,402.00,65.00,283.00,0.00,3057.00
2024,12,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",134.00,38.00,11.09,2.97,7.69,0.00,16.25,1.00,0.00,4287.00,1300.00,883.00,384.00,0.00,1720.00
2024,12,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",195.00,46.00,15.83,1.26,3.79,0.00,25.12,6.00,1.00,4151.00,1725.00,96.00,124.00,0.00,2206.00
2024,12,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",48.00,10.00,2.33,0.46,2.57,0.00,4.64,2.00,1.00,706.00,118.00,28.00,105.00,0.00,455.00
2024,12,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",125.00,39.00,6.99,1.73,8.36,0.00,21.92,3.00,0.00,3884.00,590.00,317.00,406.00,0.00,2571.00
2024,12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5193.00,1214.00,287.54,40.17,269.92,1.68,614.69,23.00,3.00,101579.00,31944.00,4905.00,9736.00,42.00,54952.00
2024,12,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",122.00,28.00,8.80,0.81,5.28,0.00,13.11,1.00,0.00,1567.00,339.00,126.00,232.00,0.00,870.00
2024,12,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",102.00,35.00,10.21,1.23,4.69,0.00,18.87,0.00,0.00,2907.00,1200.00,152.00,157.00,0.00,1398.00
2024,12,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",297.00,82.00,22.03,3.19,16.82,1.00,38.96,1.00,0.00,6762.00,1773.00,1029.00,792.00,45.00,3123.00
2024,12,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",121.00,30.00,10.99,2.67,3.68,0.00,12.66,0.00,0.00,1891.00,591.00,314.00,165.00,0.00,821.00
2024,12,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",291.00,87.00,21.56,3.22,16.43,0.00,45.79,3.00,0.00,6817.00,1650.00,417.00,636.00,0.00,4114.00
2024,12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3281.00,1032.00,186.55,46.14,305.08,0.40,493.83,70.00,20.00,103150.00,27278.00,6184.00,14580.00,52.00,55056.00
2024,12,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",932.00,257.00,71.24,20.26,70.47,0.00,95.03,23.00,4.00,27154.00,7016.00,2876.00,3950.00,0.00,13312.00
2024,12,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46.00,19.00,4.93,0.66,4.47,0.00,8.94,0.00,0.00,1315.00,244.00,78.00,156.00,0.00,837.00
2024,12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",134.00,42.00,11.67,1.18,10.62,0.00,18.53,1.00,0.00,3601.00,538.00,187.00,469.00,0.00,2407.00
2024,12,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",66.00,15.00,6.68,0.06,2.23,0.00,6.03,0.00,0.00,1071.00,525.00,7.00,107.00,0.00,432.00
2024,12,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.00,6.00,2.41,0.00,0.69,0.00,2.89,0.00,0.00,197.00,51.00,0.00,13.00,0.00,133.00
2024,12,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",61.00,14.00,3.19,0.53,3.74,0.00,6.55,0.00,1.00,1059.00,318.00,29.00,125.00,0.00,587.00
2024,12,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",49.00,2.00,0.07,0.00,0.00,0.00,1.93,0.00,0.00,280.00,8.00,0.00,0.00,0.00,272.00
2024,12,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",102.00,20.00,5.46,0.58,7.26,0.00,6.70,0.00,0.00,1445.00,332.00,36.00,232.00,0.00,845.00
2024,12,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",55.00,12.00,2.96,1.00,1.89,0.00,6.15,1.00,1.00,990.00,296.00,47.00,60.00,0.00,587.00
2024,12,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198.00,58.00,17.39,1.42,6.84,0.91,31.43,1.00,0.00,3637.00,822.00,41.00,213.00,21.00,2540.00
2024,12,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",345.00,83.00,19.03,5.33,15.47,0.00,43.18,4.00,2.00,6611.00,1571.00,244.00,685.00,0.00,4111.00
2024,12,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",229.00,83.00,26.39,3.01,15.83,0.97,36.80,10.00,3.00,7096.00,2221.00,375.00,794.00,104.00,3602.00
2024,12,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",226.00,68.00,12.96,4.12,16.41,0.43,34.08,3.00,1.00,6873.00,725.00,1495.00,776.00,10.00,3867.00
2024,12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",143.00,34.00,8.58,1.24,8.47,0.18,15.53,0.00,0.00,1935.00,458.00,62.00,325.00,48.00,1042.00
2024,12,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",24.00,7.00,0.61,0.72,4.90,0.00,0.77,0.00,1.00,325.00,45.00,48.00,163.00,0.00,69.00
2024,12,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93.00,32.00,5.36,2.19,11.70,0.08,12.66,1.00,0.00,3290.00,999.00,357.00,477.00,4.00,1453.00
2024,12,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",181.00,53.00,12.77,1.23,9.88,1.00,28.13,0.00,0.00,3460.00,694.00,96.00,306.00,54.00,2310.00
2024,12,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45.00,14.00,3.77,0.00,0.66,0.00,9.57,0.00,0.00,1377.00,352.00,0.00,61.00,0.00,964.00
2024,12,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",189.00,35.00,7.40,3.40,4.36,0.00,19.85,2.00,0.00,5305.00,504.00,1847.00,297.00,0.00,2657.00
2024,12,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",90.00,17.00,3.92,1.30,4.41,0.00,7.37,0.00,0.00,1221.00,193.00,231.00,170.00,0.00,627.00
2024,12,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",16.00,4.00,1.54,0.00,0.70,0.00,1.76,1.00,0.00,278.00,71.00,0.00,29.00,0.00,178.00
2024,12,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",158.00,34.00,10.42,1.35,4.46,0.00,17.77,0.00,1.00,2573.00,1125.00,131.00,127.00,0.00,1190.00
2024,12,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",78.00,16.00,4.95,1.22,2.95,0.05,6.83,1.00,0.00,970.00,187.00,95.00,180.00,1.00,507.00
2024,12,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",112.00,29.00,7.87,1.46,5.85,0.00,13.82,3.00,0.00,2574.00,910.00,140.00,247.00,0.00,1277.00
2024,12,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",85.00,29.00,6.42,0.98,9.95,0.00,11.66,0.00,1.00,2286.00,577.00,95.00,347.00,0.00,1267.00
2024,12,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",17.00,3.00,1.00,0.02,0.70,0.00,1.28,0.00,0.00,284.00,44.00,4.00,30.00,0.00,206.00
2024,12,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",103.00,32.00,11.62,2.43,7.61,0.00,10.35,0.00,0.00,2100.00,860.00,223.00,250.00,0.00,767.00
2024,12,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",34.00,9.00,1.60,0.00,0.83,0.00,6.57,1.00,0.00,609.00,104.00,0.00,49.00,0.00,456.00
2024,12,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",182.00,45.00,12.68,0.70,7.81,0.00,23.81,1.00,0.00,2690.00,589.00,36.00,268.00,0.00,1797.00
2024,12,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",91.00,26.00,9.48,0.06,1.59,0.00,14.88,1.00,1.00,2820.00,791.00,9.00,87.00,0.00,1933.00
2024,12,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",116.00,22.00,5.08,0.25,3.67,0.00,13.00,0.00,0.00,1113.00,176.00,15.00,138.00,0.00,784.00
2024,12,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",59.00,11.00,4.89,0.67,0.27,0.00,5.17,1.00,0.00,1714.00,304.00,30.00,35.00,0.00,1345.00
2024,12,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",26.00,12.00,2.59,1.56,3.09,0.00,4.76,2.00,1.00,2491.00,126.00,1041.00,99.00,0.00,1225.00
2024,12,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",94.00,33.00,8.39,1.65,7.43,0.00,15.53,0.00,0.00,4148.00,645.00,130.00,350.00,0.00,3023.00
2024,12,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90.00,29.00,13.19,2.02,4.48,0.00,9.31,0.00,0.00,2515.00,735.00,317.00,278.00,0.00,1185.00
2024,12,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",49.00,18.00,6.08,1.90,2.38,0.00,7.64,0.00,0.00,1499.00,398.00,140.00,126.00,0.00,835.00
2024,12,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",228.00,71.00,15.83,0.34,10.84,0.00,43.99,0.00,0.00,5446.00,699.00,32.00,445.00,0.00,4270.00
2024,12,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",39.00,11.00,2.22,2.25,1.83,0.00,4.71,0.00,0.00,677.00,97.00,191.00,58.00,0.00,331.00
2024,12,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",55.00,12.00,4.31,0.05,1.98,0.00,5.66,0.00,0.00,768.00,241.00,5.00,68.00,0.00,454.00
2024,12,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20.00,4.00,1.12,0.00,0.89,0.00,1.99,1.00,0.00,223.00,30.00,0.00,32.00,0.00,161.00
2024,12,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",352.00,101.00,29.43,3.80,26.71,0.00,41.07,4.00,0.00,6228.00,1954.00,220.00,1017.00,0.00,3037.00
2024,12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1139.00,297.00,87.98,4.18,91.70,2.50,110.63,4.00,2.00,29628.00,14488.00,878.00,3940.00,74.00,10248.00
2024,12,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",74.00,14.00,5.07,0.54,1.03,0.00,7.36,0.00,0.00,882.00,185.00,79.00,21.00,0.00,597.00
2024,12,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",91.00,30.00,8.28,3.21,2.96,0.00,15.55,1.00,0.00,2212.00,428.00,236.00,170.00,0.00,1378.00
2024,12,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",236.00,65.00,17.08,2.49,8.69,0.00,36.74,1.00,0.00,5017.00,1311.00,256.00,425.00,0.00,3025.00
2024,12,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",80.00,20.00,5.17,1.75,3.43,0.00,9.65,0.00,0.00,2055.00,452.00,54.00,89.00,0.00,1460.00
2024,12,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",129.00,42.00,15.93,1.86,7.26,0.00,16.95,1.00,1.00,2882.00,1074.00,181.00,294.00,0.00,1333.00
2024,12,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",83.00,25.00,4.42,0.82,13.09,0.00,6.67,1.00,0.00,1368.00,260.00,86.00,516.00,0.00,506.00
2024,12,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",88.00,25.00,5.42,0.11,8.34,0.00,11.13,2.00,0.00,1492.00,290.00,11.00,291.00,0.00,900.00
2024,12,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",9.00,4.00,0.33,0.00,3.00,0.00,0.67,0.00,0.00,263.00,24.00,0.00,149.00,0.00,90.00
2024,12,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,21.00,5.60,0.67,2.51,0.00,12.22,0.00,0.00,1456.00,425.00,14.00,62.00,0.00,955.00
2024,12,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",26.00,6.00,1.41,0.00,2.40,0.00,2.19,2.00,0.00,566.00,176.00,0.00,94.00,0.00,296.00
2024,12,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",308.00,75.00,26.79,1.86,15.82,0.00,30.53,2.00,0.00,4908.00,1849.00,198.00,578.00,0.00,2283.00
2024,12,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",93.00,30.00,13.81,1.00,7.32,0.00,7.88,0.00,0.00,1730.00,773.00,37.00,203.00,0.00,717.00
2024,12,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",124.00,32.00,8.73,0.47,3.37,0.00,19.42,3.00,0.00,2507.00,668.00,73.00,135.00,0.00,1631.00
2024,12,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",57.00,22.00,7.98,0.33,4.38,0.00,9.31,0.00,0.00,1573.00,434.00,62.00,149.00,0.00,928.00
2024,12,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",188.00,36.00,11.41,3.12,10.48,0.00,10.99,2.00,0.00,2244.00,642.00,518.00,353.00,0.00,731.00
2024,12,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",56.00,15.00,7.02,0.80,3.61,0.00,3.57,0.00,0.00,662.00,300.00,33.00,88.00,0.00,241.00
2024,12,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",51.00,17.00,7.18,0.10,5.77,0.00,3.95,0.00,0.00,1447.00,464.00,5.00,241.00,0.00,737.00
2024,12,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",73.00,26.00,6.51,1.62,2.90,0.00,14.97,1.00,0.00,1758.00,442.00,291.00,122.00,0.00,903.00
2024,12,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",105.00,17.00,2.21,1.74,4.45,0.00,8.60,3.00,1.00,2340.00,153.00,634.00,111.00,0.00,1442.00
2024,12,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20.00,6.00,1.51,0.09,1.05,0.00,3.35,0.00,1.00,764.00,62.00,23.00,82.00,0.00,597.00
2024,12,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",119.00,30.00,13.63,0.00,4.55,0.00,11.82,4.00,0.00,2233.00,1016.00,0.00,153.00,0.00,1064.00
2024,12,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",270.00,90.00,20.64,2.61,24.92,0.71,41.13,3.00,0.00,7481.00,1626.00,129.00,907.00,12.00,4807.00
2024,12,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",89.00,22.00,7.54,0.63,1.64,0.00,12.20,2.00,4.00,2164.00,361.00,90.00,125.00,0.00,1588.00
2024,12,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",43.00,5.00,0.45,0.20,1.07,0.00,3.27,0.00,0.00,636.00,92.00,8.00,44.00,0.00,492.00
2024,12,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",420.00,56.00,29.32,9.75,4.10,0.00,12.83,0.00,0.00,3728.00,1722.00,503.00,412.00,0.00,1091.00
2024,12,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60.00,23.00,19.19,2.00,1.81,0.00,0.00,1.00,0.00,3332.00,2319.00,837.00,176.00,0.00,0.00
2024,12,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",55.00,11.00,6.95,3.79,0.25,0.00,0.00,0.00,0.00,1640.00,907.00,682.00,51.00,0.00,0.00
2024,12,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",90.00,22.00,11.85,5.95,2.91,0.00,1.29,3.00,0.00,1704.00,815.00,671.00,176.00,0.00,42.00
2024,12,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",155.00,20.00,9.29,2.91,3.36,0.00,4.44,0.00,1.00,1488.00,318.00,655.00,244.00,0.00,271.00
2024,12,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",90.00,18.00,7.76,3.54,0.70,1.00,5.00,3.00,0.00,1265.00,489.00,453.00,87.00,59.00,177.00
2024,12,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",26.00,12.00,8.85,3.00,0.15,0.00,0.00,0.00,0.00,1200.00,916.00,259.00,25.00,0.00,0.00
2024,12,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",73.00,26.00,14.77,1.91,3.51,0.00,5.81,0.00,1.00,2290.00,1385.00,68.00,201.00,0.00,636.00
2024,12,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",62.00,8.00,4.50,0.00,0.55,0.00,2.95,0.00,0.00,433.00,205.00,0.00,20.00,0.00,208.00
2024,12,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54.00,21.00,15.30,3.95,1.75,0.00,0.00,2.00,0.00,1779.00,1365.00,311.00,103.00,0.00,0.00
2024,12,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",771.00,266.00,97.19,35.60,99.01,0.00,34.20,42.00,37.00,28634.00,9404.00,5787.00,9781.00,0.00,3662.00
2024,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",599.00,189.00,123.70,37.76,25.97,0.00,1.57,5.00,2.00,23235.00,16633.00,4186.00,2309.00,0.00,107.00
2024,12,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",355.00,89.00,52.76,15.97,11.94,0.00,8.33,21.00,3.00,7656.00,4467.00,2137.00,544.00,0.00,508.00
2024,12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",482.00,85.00,36.95,20.74,15.43,1.00,10.89,2.00,0.00,6712.00,2411.00,2551.00,1153.00,30.00,567.00
2024,12,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",56.00,18.00,8.90,0.00,3.56,0.00,5.54,0.00,0.00,1553.00,455.00,0.00,342.00,0.00,756.00
2024,12,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",79.00,21.00,11.81,5.23,3.96,0.00,0.00,3.00,1.00,1261.00,697.00,392.00,172.00,0.00,0.00
